,cluster,title
4761,1,Development and implementation of block-structured adaptive mesh refinement for parallel computations in fluid mechanics.
4770,1,Spatial-perceptual design: a new comprehension for interactive visual representations (Design espacial-perceptivo: uma nova compreens&atilde;o para representa&ccedil;&otilde;es visuais interativas).
4771,1,Expert system prototype for hydraulic system design focusing on concurent engineering aspects.
4776,1,New directions in queue inference for management implementation.
4787,1,"Propagation models for multiple-antenna systems: methodology, measurements and statistics."
4793,1,Low cost accelerated simulation for application in nanoengineering materials.
4797,1,Displaying geographic information: Efficient methods for raster displays.
4801,1,Framework for requirements-driven system design automation.
4806,1,Development of a software for simulation and selection of drying equipments.
4809,1,Key receiver circuits for digital beamforming in MMW imaging.
4818,1,Computer aided macromodeling for microelectromechanical systems.
4819,1,SystEM-PLA: a systematic evaluation method for UML-based software product line architecture.
4825,1,Design guidelines for generating augmented reality instructions.
4832,1,A method for automatic fusion of similar sentence in portuguese.
4837,1,Modified election methodology: A methodology for describing human beliefs.
4839,1,SAHGA - A spatially aware hybrid genetic algorithm for geospatial data analysis.
4840,1,Near infrared Raman spectroscopy for human artery histochemistry and histopathology.
4841,1,A multilevel segmentation algorithm for polarimetric SAR images based on Wishart distribution.
4849,1,Compiled simulation for computer architectures described with ArchC.
4857,1,Magnetic logic circuits with high bit resolution for hardware acceleration.
4860,1,Polarization-dependent wavelength-selective structures for multispectral polarimetric infrared imaging.
4863,1,Persistent memory and orthogonal persistence: a persistent heap design and its implementation for the Java virtual machine.
4866,1,A general framework for packing branchings and other combinatorial structures.
4869,1,Two-dimensional materials for electronic applications.
4872,1,Statistical broadcast protocol design for VANET.
4874,1,Harvesting and summarizing user-generated content for advanced speech-based human-computer interaction.
4877,1,Multiscale methods for fabrication design.
4878,1,Efficient high-dimensional filtering for image and video processing.
4881,1,Design considerations in high-throughput automation for biotechnology protocols.
4882,1,Distributed data structure for factored operating systems.
4883,1,A coordinate perspective on software architecture: towards a design handbook for integrating software components.
4886,1,A fuzzy logic approach for cognitive diagnosis.
4890,1,Visual map-making and guided reinforcement learning for mobile robot navigation: a neurocomputational approach.
4891,1,Automatic segmentation and registration techniques for three-dimensional face recognition.
4895,1,Combining appearance and context for multi-domain sketch recognition.
4898,1,A formal approach for content-based image in relational database management systems.
4908,1,New techniques for load distribution for geographically distributed Web servers.
4909,1,A practical high temperature photonic crystal for high performance thermophotovoltaics.
4911,1,A framework for development and implementation of secure hardware-based systems.
4915,1,"The location-estimating, null-steering (LENS) algorithm for adaptive microphone-array processing."
4916,1,"Learner field dependency, information sequence preference, and posttest achievement for a hypertext-based computer-assisted instructional program."
4919,1,Optimal interpreters for lambda-calculus based functional languages.
4920,1,Information flow control for secure web sites.
4921,1,Hardware and protocols for authentication and secure computation.
4929,1,"Ultimate levelings: concepts, properties, algorithms and applications for image processing and analysis."
4930,1,A multi-agent load balancing architecture for distribuited object applications.
4931,1,Distributed algorithms for dynamic topology construction and their applications.
4932,1,Phrase-structure parsing: a method for taking advantage of allophonic constraints.
4934,1,Simulation algorithms for inductive effects.
4938,1,Type system for resource bounds with type-preserving compilation.
4957,1,Classification scenario analysis for remote sensing data using multiobjective optimization and class hierarchy.
4959,1,Electronic systems for interfacing with new materials and devices.
4961,1,Communication patterns abstractions for programming SDN to optimize high-performance computing applications.
4966,1,Structured models of gesture for discourse processing.
4969,1,Recognizing deviations from normalcy for brain tumor segmentation.
4972,1,Fast place and route approaches for field-programmable gate arrays.
4979,1,An optical parametric oscillator for a light- atomic media interface.
4982,1,Trajectory bundle estimation For perception-driven planning.
4984,1,Parallel execution for conflicting transactions.
4991,1,Novel techniques for optical performance monitoring in optical systems.
4992,1,Flexible and solution-processed organic thin film transistors for high voltage applications.
4998,1,An empirical methodology for foundry specific submicroncmos analog circuit design.
5000,1,A proposal of a computational trust model for goups in distributed systems.
5007,1,Deep learning for spoken dialogue systems: application to nutrition.
5010,1,Classification techniques for noisy and imbalanced data.
5011,1,Neuro-Genetic Coprocessor for Principal Component Analysis.
5013,1,SiGe receiver front ends and flip-chip integrated wideband antennas for millimeter-wave passive imaging.
5023,1,Distributed reinforcement learning for self-reconfiguring modular robots.
5030,1,Coding approaches for maintaining data in unreliable network systems.
